MS Band Data Logger 2017-3-29
Time Stamp,Band Contact,Skin Temperature(C),Resistivity(Kohms)
07:30:36,WORN,34.270,1842
07:30:37,WORN,34.270,1842
07:30:40,WORN,34.270,1842
07:30:46,WORN,34.270,1842
07:30:51,WORN,34.270,1844
07:30:55,WORN,34.270,1844
07:31:00,WORN,34.270,1844
07:31:06,WORN,34.270,1844
07:31:07,WORN,34.270,1844
07:31:10,WORN,34.270,1846
07:31:15,WORN,34.270,1846
07:31:21,WORN,34.270,1846
07:31:25,WORN,34.270,1846
07:31:30,WORN,34.270,1846
07:31:36,WORN,34.270,1848
07:31:37,WORN,34.270,1848
07:31:45,WORN,34.270,1848
07:31:45,WORN,34.270,1848
07:31:50,WORN,34.270,1848
07:31:55,WORN,34.270,1850
07:32:00,WORN,34.270,1850
07:32:05,WORN,34.270,1850
07:32:07,WORN,34.270,1850
07:32:10,WORN,34.270,1850
07:32:15,WORN,34.270,1854
07:32:20,WORN,34.270,1852
07:32:25,WORN,34.270,1854
07:32:30,WORN,34.270,1854
07:32:35,WORN,34.270,1854
07:32:37,WORN,34.270,1854
07:32:40,WORN,34.270,1854
07:32:45,WORN,34.270,1856
07:32:50,WORN,34.270,1856
07:32:55,WORN,34.270,1856
07:33:00,WORN,34.270,1858
07:33:05,WORN,34.270,1858
07:33:07,WORN,34.270,1858
07:33:10,WORN,34.270,1858
07:33:15,WORN,34.270,1858
07:33:20,WORN,34.270,1860
07:33:25,WORN,34.270,1860
07:33:30,WORN,34.270,1860
07:33:35,WORN,34.270,1860
07:33:37,WORN,34.250,1860
07:33:40,WORN,34.250,1862
07:33:45,WORN,34.250,1862
07:33:50,WORN,34.250,1862
07:33:55,WORN,34.250,1864
07:34:00,WORN,34.250,1864
07:34:05,WORN,34.250,1864
07:34:07,WORN,34.240,1864
07:34:10,WORN,34.240,1866
07:34:15,WORN,34.240,1866
07:34:20,WORN,34.240,1866
07:34:25,WORN,34.240,1868
07:34:30,WORN,34.240,1868
07:34:34,WORN,34.240,1868
07:34:37,WORN,34.240,1868
07:34:40,WORN,34.240,1868
07:34:45,WORN,34.240,1868
07:34:49,WORN,34.240,1868
07:34:55,WORN,34.240,1870
07:35:00,WORN,34.240,1870
07:35:04,WORN,34.240,1870
07:35:07,WORN,34.270,1870
07:35:10,WORN,34.270,1870
07:35:15,WORN,34.270,1870
07:35:19,WORN,34.270,1870
07:35:24,WORN,34.270,1870
07:35:30,WORN,34.270,1870
07:35:34,WORN,34.270,1872
07:35:37,WORN,34.270,1872
07:35:39,WORN,34.270,1872
07:35:45,WORN,34.270,1872
07:35:49,WORN,34.270,1872
07:35:54,WORN,34.270,1872
07:36:00,WORN,34.270,1872
07:36:04,WORN,34.270,1874
07:36:07,WORN,34.250,1874
07:36:09,WORN,34.250,1874
07:36:14,WORN,34.250,1872
07:36:19,WORN,34.250,1874
07:36:24,WORN,34.250,1874
07:36:29,WORN,34.250,1876
07:36:34,WORN,34.250,1876
07:36:37,WORN,34.240,1876
07:36:39,WORN,34.240,1876
07:36:44,WORN,34.240,1876
07:36:49,WORN,34.240,1876
07:36:54,WORN,34.240,1876
07:36:59,WORN,34.240,1878
07:37:04,WORN,34.240,1878
07:37:07,WORN,34.250,1878
07:37:09,WORN,34.250,1878
07:37:14,WORN,34.250,1878
07:37:19,WORN,34.250,1878
07:37:24,WORN,34.250,1878
07:37:29,WORN,34.250,1880
07:37:34,WORN,34.250,1878
07:37:38,WORN,34.250,1878
07:37:39,WORN,34.250,1880
07:37:44,WORN,34.250,1880
07:37:49,WORN,34.250,1880
07:37:54,WORN,34.250,1880
07:37:59,WORN,34.250,1880
07:38:04,WORN,34.250,1880
07:38:08,WORN,34.240,1880
07:38:08,WORN,34.240,1880
07:38:14,WORN,34.240,1880
07:38:19,WORN,34.240,1882
07:38:24,WORN,34.240,1882
07:38:29,WORN,34.240,1882
07:38:34,WORN,34.240,1882
07:38:38,WORN,34.250,1882
07:38:38,WORN,34.250,1882
07:38:43,WORN,34.250,1882
07:38:49,WORN,34.250,1882
07:38:54,WORN,34.250,1884
07:38:58,WORN,34.250,1882
07:39:04,WORN,34.250,1884
07:39:08,WORN,34.250,1884
07:39:08,WORN,34.250,1884
07:39:13,WORN,34.250,1884
07:39:19,WORN,34.250,1886
07:39:24,WORN,34.250,1886
07:39:28,WORN,34.250,1884
07:39:33,WORN,34.250,1886
07:39:38,WORN,34.240,1886
07:39:38,WORN,34.240,1884
07:39:43,WORN,34.240,1886
07:39:48,WORN,34.240,1886
07:39:54,WORN,34.240,1886
07:39:58,WORN,34.240,1886
07:40:03,WORN,34.240,1886
07:40:08,WORN,34.240,1886
07:40:09,WORN,34.240,1886
07:40:13,WORN,34.240,1886
07:40:18,WORN,34.240,1888
07:40:23,WORN,34.240,1888
07:40:28,WORN,34.240,1888
07:40:33,WORN,34.240,1888
07:40:38,WORN,34.240,1888
07:40:38,WORN,34.250,1888
07:40:43,WORN,34.250,1890
07:40:48,WORN,34.250,1890
07:40:53,WORN,34.250,1890
07:40:58,WORN,34.250,1890
07:41:03,WORN,34.250,1890
07:41:08,WORN,34.250,1890
07:41:08,WORN,34.230,1890
07:41:13,WORN,34.230,1894
07:41:18,WORN,34.230,2148
07:41:23,WORN,34.230,2357
07:41:28,WORN,34.230,2232
07:41:33,WORN,34.230,2864
07:41:38,WORN,34.230,2897
07:41:39,WORN,34.130,2897
07:41:43,WORN,34.130,2927
07:41:48,WORN,34.130,2930
07:41:53,WORN,34.130,2927
07:41:58,WORN,34.130,2942
07:42:03,WORN,34.130,2949
07:42:08,WORN,34.130,2938
07:42:08,WORN,33.990,2938
07:42:13,WORN,33.990,2942
07:42:18,WORN,33.990,2949
07:42:23,WORN,33.990,2961
07:42:28,WORN,33.990,2976
07:42:33,WORN,33.990,2984
07:42:38,WORN,33.990,2996
07:42:38,WORN,33.850,2996
07:42:43,WORN,33.850,3015
07:42:48,WORN,33.850,3019
07:42:52,WORN,33.850,3027
07:42:58,WORN,33.850,3035
07:43:03,WORN,33.850,3043
07:43:07,WORN,33.850,3051
07:43:09,WORN,33.700,3051
07:43:13,WORN,33.700,3059
07:43:18,WORN,33.700,3067
07:43:22,WORN,33.700,3071
07:43:28,WORN,33.700,3075
07:43:32,WORN,33.700,3075
07:43:37,WORN,33.700,3083
07:43:38,WORN,33.560,3083
07:43:42,WORN,33.560,3183
07:43:47,WORN,33.560,3096
07:43:52,WORN,33.560,3083
07:43:57,WORN,33.560,3087
07:44:02,WORN,33.560,3091
07:44:07,WORN,33.560,3096
07:44:08,WORN,33.310,3096
07:44:12,WORN,33.310,3104
07:44:17,WORN,33.310,3100
07:44:22,WORN,33.310,3096
07:44:27,WORN,33.310,3096
07:44:33,WORN,33.310,3083
07:44:37,WORN,33.310,3108
07:44:39,WORN,33.220,3108
07:44:42,WORN,33.220,3116
07:44:47,WORN,33.220,3120
07:44:52,WORN,33.220,3141
07:44:57,WORN,33.220,3145
07:45:02,WORN,33.220,3154
07:45:07,WORN,33.220,3166
07:45:09,WORN,33.160,3166
07:45:12,WORN,33.160,3154
07:45:17,WORN,33.160,3154
07:45:22,WORN,33.160,3171
07:45:27,WORN,33.160,3175
07:45:32,WORN,33.160,3183
07:45:37,WORN,33.160,3192
07:45:39,WORN,33.110,3192
07:45:42,WORN,33.110,3201
07:45:47,WORN,33.110,3213
07:45:52,WORN,33.110,3218
07:45:57,WORN,33.110,3222
07:46:02,WORN,33.110,3235
07:46:07,WORN,33.110,3240
07:46:09,WORN,33.040,3240
07:46:12,WORN,33.040,3240
07:46:17,WORN,33.040,3218
07:46:22,WORN,33.040,3222
07:46:27,WORN,33.040,3231
07:46:32,WORN,33.040,3240
07:46:37,WORN,33.040,3248
07:46:39,WORN,33.020,3248
07:46:42,WORN,33.020,3257
07:46:47,WORN,33.020,3271
07:46:52,WORN,33.020,3280
07:46:57,WORN,33.020,3284
07:47:02,WORN,33.020,3311
07:47:07,WORN,33.020,3320
07:47:09,WORN,32.980,3320
07:47:12,WORN,32.980,3334
07:47:16,WORN,32.980,3338
07:47:22,WORN,32.980,3348
07:47:27,WORN,32.980,3357
07:47:31,WORN,32.980,3362
07:47:37,WORN,32.980,3348
07:47:39,WORN,32.920,3348
07:47:42,WORN,32.920,3348
07:47:46,WORN,32.920,3352
07:47:52,WORN,32.920,3362
07:47:57,WORN,32.920,3371
07:48:01,WORN,32.920,3394
07:48:06,WORN,32.920,3409
07:48:09,WORN,32.890,3409
07:48:12,WORN,32.890,3423
07:48:16,WORN,32.890,3432
07:48:21,WORN,32.890,3437
07:48:27,WORN,32.890,3442
07:48:31,WORN,32.890,3447
07:48:36,WORN,32.890,3457
07:48:40,WORN,32.850,3457
07:48:42,WORN,32.850,3447
07:48:46,WORN,32.850,3466
07:48:51,WORN,32.850,3471
07:48:56,WORN,32.850,3476
07:49:01,WORN,32.850,3491
07:49:06,WORN,32.850,3506
07:49:10,WORN,32.820,3506
07:49:11,WORN,32.820,3511
07:49:16,WORN,32.820,3520
07:49:21,WORN,32.820,3525
07:49:26,WORN,32.820,3530
07:49:31,WORN,32.820,3535
07:49:36,WORN,32.820,3546
07:49:40,WORN,32.780,3546
07:49:41,WORN,32.780,3556
07:49:46,WORN,32.780,3561
07:49:51,WORN,32.780,3571
07:49:56,WORN,32.780,3556
07:50:01,WORN,32.780,3566
07:50:06,WORN,32.780,3576
07:50:10,WORN,32.750,3576
07:50:11,WORN,32.750,3581
07:50:16,WORN,32.750,3591
07:50:21,WORN,32.750,3597
07:50:26,WORN,32.750,3602
07:50:31,WORN,32.750,3612
07:50:36,WORN,32.750,3612
07:50:40,WORN,32.720,3612
07:50:41,WORN,32.720,3638
07:50:46,WORN,32.720,3643
07:50:51,WORN,32.720,3638
07:50:56,WORN,32.720,3633
07:51:01,WORN,32.720,3643
07:51:06,WORN,32.720,3649
07:51:14,WORN,32.690,3649
07:51:14,WORN,32.690,3654
07:51:16,WORN,32.690,3659
07:51:21,WORN,32.690,3670
07:51:32,WORN,32.690,3675
07:51:32,WORN,32.690,3681
07:51:36,WORN,32.690,3691
07:51:40,WORN,32.660,3691
07:51:47,WORN,32.660,3697
07:51:47,WORN,32.660,3708
07:51:51,WORN,32.660,3713
07:51:55,WORN,32.660,3724
07:52:01,WORN,32.660,3729
07:52:06,WORN,32.660,3735
07:52:10,WORN,32.640,3735
07:52:10,WORN,32.640,3768
07:52:15,WORN,32.640,3779
07:52:21,WORN,32.640,3790
07:52:25,WORN,32.640,3796
07:52:30,WORN,32.640,3807
07:52:36,WORN,32.640,3807
07:52:40,WORN,32.600,3807
07:52:40,WORN,32.600,3807
07:52:45,WORN,32.600,3801
07:52:51,WORN,32.600,3813
07:52:55,WORN,32.600,3813
07:53:00,WORN,32.600,3818
07:53:05,WORN,32.600,3824
07:53:10,WORN,32.600,3858
07:53:10,WORN,32.600,3858
07:53:15,WORN,32.600,3841
07:53:20,WORN,32.600,3847
07:53:25,WORN,32.600,3853
07:53:30,WORN,32.600,3858
07:53:35,WORN,32.600,3864
07:53:40,WORN,32.600,3876
07:53:40,WORN,32.570,3876
07:53:45,WORN,32.570,3887
07:53:50,WORN,32.570,3893
07:53:55,WORN,32.570,3905
07:54:00,WORN,32.570,3934
07:54:05,WORN,32.570,3946
07:54:10,WORN,32.570,3952
07:54:10,WORN,32.550,3952
07:54:15,WORN,32.550,3964
07:54:20,WORN,32.550,3970
07:54:25,WORN,32.550,3976
07:54:30,WORN,32.550,3982
07:54:35,WORN,32.550,3982
07:54:40,WORN,32.550,3989
07:54:40,WORN,32.540,3989
07:54:45,WORN,32.540,4001
07:54:50,WORN,32.540,4007
07:54:55,WORN,32.540,4013
07:55:00,WORN,32.540,4019
07:55:05,WORN,32.540,4007
07:55:10,WORN,32.540,4007
07:55:11,WORN,32.550,4007
07:55:15,WORN,32.550,4264
07:55:20,WORN,32.550,4165
07:55:25,WORN,32.550,3399
07:55:30,WORN,32.550,3471
07:55:35,WORN,32.550,3481
07:55:40,WORN,32.550,3501
07:55:40,WORN,32.890,3501
07:55:45,WORN,32.890,3530
07:55:49,WORN,32.890,3511
07:55:55,WORN,32.890,3530
07:56:00,WORN,32.890,3515
07:56:04,WORN,32.890,3530
07:56:10,WORN,32.890,3511
07:56:11,WORN,32.920,3511
07:56:15,WORN,32.920,3530
07:56:19,WORN,32.920,3501
07:56:25,WORN,32.920,3525
07:56:30,WORN,32.920,3496
07:56:34,WORN,32.920,3511
07:56:39,WORN,32.920,3511
07:56:41,WORN,32.940,3511
07:56:45,WORN,32.940,3486
07:56:49,WORN,32.940,3486
07:56:54,WORN,32.940,3506
07:57:00,WORN,32.940,3476
07:57:04,WORN,32.940,3471
07:57:09,WORN,32.940,3491
07:57:11,WORN,32.950,3491
07:57:15,WORN,32.950,3481
07:57:19,WORN,32.950,3457
07:57:24,WORN,32.950,3457
07:57:29,WORN,32.950,3476
07:57:34,WORN,32.950,3476
07:57:39,WORN,32.950,3452
07:57:41,WORN,33.000,3452
07:57:44,WORN,33.000,3447
07:57:49,WORN,33.000,3457
07:57:54,WORN,33.000,3457
07:57:59,WORN,33.000,3461
07:58:04,WORN,33.000,3471
07:58:09,WORN,33.000,3447
07:58:11,WORN,33.000,3447
07:58:14,WORN,33.000,3437
07:58:19,WORN,33.000,3437
07:58:24,WORN,33.000,3447
07:58:29,WORN,33.000,3461
07:58:34,WORN,33.000,3452
07:58:39,WORN,33.000,3428
07:58:41,WORN,33.020,3428
07:58:44,WORN,33.020,3423
07:58:49,WORN,33.020,3423
07:58:54,WORN,33.020,3423
07:58:59,WORN,33.020,3442
07:59:04,WORN,33.020,3437
07:59:09,WORN,33.020,3428
07:59:17,WORN,33.070,3428
07:59:17,WORN,33.070,3409
07:59:19,WORN,33.070,3409
07:59:24,WORN,33.070,3457
07:59:29,WORN,33.070,3442
07:59:34,WORN,33.070,3423
07:59:39,WORN,33.070,3418
07:59:42,WORN,33.090,3418
07:59:44,WORN,33.090,3418
07:59:49,WORN,33.090,3418
07:59:54,WORN,33.090,3418
07:59:58,WORN,33.090,3437
08:00:04,WORN,33.090,3437
08:00:09,WORN,33.090,3404
08:00:12,WORN,33.120,3404
08:00:13,WORN,33.120,3394
08:00:19,WORN,33.120,3404
08:00:24,WORN,33.120,3404
08:00:29,WORN,33.120,3399
08:00:34,WORN,33.120,3399
08:00:38,WORN,33.120,3404
08:00:42,WORN,33.160,3404
08:00:43,WORN,33.160,3418
08:00:48,WORN,33.160,3418
08:00:54,WORN,33.160,3409
08:00:58,WORN,33.160,3385
08:01:03,WORN,33.160,3413
08:01:09,WORN,33.160,3385
08:01:12,WORN,33.180,3385
08:01:13,WORN,33.180,3380
08:01:18,WORN,33.180,3380
08:01:24,WORN,33.180,3394
08:01:28,WORN,33.180,3399
08:01:33,WORN,33.180,3394
08:01:38,WORN,33.180,3380
08:01:42,WORN,33.220,3380
08:01:43,WORN,33.220,3366
08:01:48,WORN,33.220,3366
08:01:53,WORN,33.220,3362
08:01:58,WORN,33.220,3362
08:02:03,WORN,33.220,3362
08:02:08,WORN,33.220,3376
08:02:12,WORN,33.250,3376
08:02:13,WORN,33.250,3380
08:02:18,WORN,33.250,3376
08:02:23,WORN,33.250,3376
08:02:28,WORN,33.250,3366
08:02:33,WORN,33.250,3352
08:02:38,WORN,33.250,3348
08:02:42,WORN,33.290,3348
08:02:43,WORN,33.290,3343
08:02:48,WORN,33.290,3343
08:02:53,WORN,33.290,3343
08:02:58,WORN,33.290,3343
08:03:03,WORN,33.290,3343
08:03:08,WORN,33.290,3362
08:03:12,WORN,33.310,3362
08:03:13,WORN,33.310,3362
08:03:18,WORN,33.310,3357
08:03:23,WORN,33.310,3357
08:03:28,WORN,33.310,3357
08:03:33,WORN,33.310,3348
08:03:38,WORN,33.310,3329
08:03:42,WORN,33.350,3329
08:03:43,WORN,33.350,3325
08:03:48,WORN,33.350,3325
08:03:53,WORN,33.350,3325
08:03:58,WORN,33.350,3325
08:04:03,WORN,33.350,3325
08:04:07,WORN,33.350,3325
08:04:12,WORN,33.360,3325
08:04:13,WORN,33.360,3325
08:04:18,WORN,33.360,3343
08:04:22,WORN,33.360,3343
08:04:28,WORN,33.360,3338
08:04:33,WORN,33.360,3334
08:04:37,WORN,33.360,3329
08:04:42,WORN,33.390,3329
08:04:43,WORN,33.390,3316
08:04:48,WORN,33.390,3311
08:04:52,WORN,33.390,3311
08:04:57,WORN,33.390,3307
08:05:03,WORN,33.390,3307
08:05:07,WORN,33.390,3307
08:05:12,WORN,33.430,3307
08:05:12,WORN,33.430,3307
08:05:18,WORN,33.430,3307
08:05:22,WORN,33.430,3325
08:05:27,WORN,33.430,3325
08:05:33,WORN,33.430,3320
08:05:37,WORN,33.430,3320
08:05:42,WORN,33.430,3311
08:05:42,WORN,33.450,3311
08:05:48,WORN,33.450,3307
08:05:52,WORN,33.450,3289
08:05:57,WORN,33.450,3289
08:06:02,WORN,33.450,3284
08:06:07,WORN,33.450,3284
08:06:12,WORN,33.450,3284
08:06:12,WORN,33.470,3284
08:06:17,WORN,33.470,3284
08:06:22,WORN,33.470,3280
08:06:27,WORN,33.470,3284
08:06:32,WORN,33.470,3284
08:06:37,WORN,33.470,3280
08:06:42,WORN,33.470,3284
08:06:42,WORN,33.480,3284
08:06:47,WORN,33.480,3302
08:06:52,WORN,33.480,3302
08:06:57,WORN,33.480,3302
08:07:02,WORN,33.480,3302
08:07:07,WORN,33.480,3302
08:07:12,WORN,33.480,3302
08:07:13,WORN,33.470,3302
08:07:17,WORN,33.470,3302
08:07:22,WORN,33.470,3289
08:07:27,WORN,33.470,3289
08:07:32,WORN,33.470,3280
08:07:37,WORN,33.470,3275
08:07:42,WORN,33.470,3271
08:07:43,WORN,33.490,3271
08:07:47,WORN,33.490,3271
08:07:52,WORN,33.490,3271
08:07:57,WORN,33.490,3271
08:08:03,WORN,33.490,3266
08:08:07,WORN,33.490,3271
08:08:12,WORN,33.490,3271
08:08:13,WORN,33.520,3271
08:08:17,WORN,33.520,3266
08:08:22,WORN,33.520,3266
08:08:27,WORN,33.520,3271
08:08:31,WORN,33.520,3271
08:08:37,WORN,33.520,3280
08:08:42,WORN,33.520,3289
08:08:43,WORN,33.530,3289
08:08:46,WORN,33.530,3289
08:08:52,WORN,33.530,3289
08:08:57,WORN,33.530,3284
08:09:01,WORN,33.530,3284
08:09:07,WORN,33.530,3284
08:09:12,WORN,33.530,3284
08:09:13,WORN,33.530,3284
08:09:16,WORN,33.530,3280
08:09:21,WORN,33.530,3280
08:09:27,WORN,33.530,3271
08:09:31,WORN,33.530,3271
08:09:36,WORN,33.530,3257
08:09:42,WORN,33.530,3257
08:09:43,WORN,33.520,3257
08:09:46,WORN,33.520,3257
08:09:51,WORN,33.520,3257
08:09:57,WORN,33.520,3257
08:10:01,WORN,33.520,3257
08:10:06,WORN,33.520,3257
08:10:11,WORN,33.520,3257
08:10:13,WORN,33.540,3257
08:10:16,WORN,33.540,3257
08:10:21,WORN,33.540,3257
08:10:26,WORN,33.540,3257
08:10:31,WORN,33.540,3257
08:10:36,WORN,33.540,3257
08:10:41,WORN,33.540,3262
08:10:43,WORN,33.520,3262
08:10:46,WORN,33.520,3257
08:10:51,WORN,33.520,3266
08:10:56,WORN,33.520,3257
08:11:01,WORN,33.520,3227
08:11:06,WORN,33.520,3218
08:11:11,WORN,33.520,3213
08:11:13,WORN,33.540,3213
08:11:16,WORN,33.540,3213
08:11:21,WORN,33.540,2934
08:11:26,WORN,33.540,1976
08:11:31,WORN,33.540,3311
08:11:36,WORN,33.540,3275
08:11:41,WORN,33.540,3183
08:11:43,WORN,33.390,3183
08:11:46,WORN,33.390,3158
08:11:51,WORN,33.390,3112
08:11:56,WORN,33.390,3091
08:12:01,WORN,33.390,3063
08:12:06,WORN,33.390,3055
08:12:11,WORN,33.390,3051
08:12:13,WORN,33.370,3051
08:12:16,WORN,33.370,3059
08:12:21,WORN,33.370,3043
08:12:26,WORN,33.370,3055
08:12:31,WORN,33.370,3039
08:12:36,WORN,33.370,3059
08:12:40,WORN,33.370,3055
08:12:43,WORN,33.400,3055
08:12:46,WORN,33.400,3039
08:12:51,WORN,33.400,3039
08:12:55,WORN,33.400,3055
08:13:01,WORN,33.400,3035
08:13:06,WORN,33.400,3035
08:13:10,WORN,33.400,2938
08:13:13,WORN,33.520,2938
08:13:16,WORN,33.520,2838
08:13:21,WORN,33.520,2803
08:13:25,WORN,33.520,2785
08:13:30,WORN,33.520,2789
08:13:36,WORN,33.520,2764
08:13:40,WORN,33.520,2768
08:13:43,WORN,33.540,2768
08:13:45,WORN,33.540,2761
08:13:51,WORN,33.540,2775
08:13:55,WORN,33.540,2757
08:14:00,WORN,33.540,2747
08:14:06,WORN,33.540,2744
08:14:10,WORN,33.540,2757
08:14:14,WORN,33.620,2757
08:14:15,WORN,33.620,2750
08:14:20,WORN,33.620,2730
08:14:25,WORN,33.620,2733
08:14:30,WORN,33.620,2744
08:14:35,WORN,33.620,2716
08:14:40,WORN,33.620,2710
08:14:44,WORN,33.670,2710
08:14:45,WORN,33.670,2680
08:14:50,WORN,33.670,2690
08:14:55,WORN,33.670,2683
08:15:00,WORN,33.670,2680
08:15:05,WORN,33.670,2653
08:15:10,WORN,33.670,2647
08:15:14,WORN,33.760,2647
08:15:15,WORN,33.760,2644
08:15:20,WORN,33.760,2621
08:15:25,WORN,33.760,2634
08:15:30,WORN,33.760,2599
08:15:35,WORN,33.760,2608
08:15:40,WORN,33.760,2608
08:15:44,WORN,33.810,2608
08:15:45,WORN,33.810,2602
08:15:50,WORN,33.810,2615
08:15:55,WORN,33.810,2615
08:16:00,WORN,33.810,2615
08:16:05,WORN,33.810,2577
08:16:10,WORN,33.810,2571
08:16:14,WORN,33.880,2571
08:16:15,WORN,33.880,2521
08:16:20,WORN,33.880,2477
08:16:25,WORN,33.880,2480
08:16:30,WORN,33.880,2485
08:16:35,WORN,33.880,2480
08:16:40,WORN,33.880,2477
08:16:44,WORN,33.920,2477
08:16:45,WORN,33.920,2474
08:16:50,WORN,33.920,2465
08:16:55,WORN,33.920,2468
08:17:00,WORN,33.920,2465
08:17:04,WORN,33.920,2471
08:17:10,WORN,33.920,2474
08:17:14,WORN,33.990,2474
08:17:14,WORN,33.990,2471
08:17:19,WORN,33.990,2465
08:17:25,WORN,33.990,2456
08:17:30,WORN,33.990,2430
08:17:34,WORN,33.990,2439
08:17:40,WORN,33.990,2404
08:17:44,WORN,34.040,2404
08:17:44,WORN,34.040,2340
08:17:49,WORN,34.040,2002
08:17:54,WORN,34.040,1670
08:18:00,WORN,34.040,1465
08:18:04,WORN,34.040,1494
08:18:09,WORN,34.040,1358
08:18:15,WORN,34.040,1396
08:18:15,WORN,34.080,1396
08:18:19,WORN,34.080,1407
08:18:24,WORN,34.080,1417
08:18:30,WORN,34.080,1416
08:18:34,WORN,34.080,1419
08:18:39,WORN,34.080,1392
08:18:44,WORN,34.080,1382
08:18:45,WORN,34.150,1382
08:18:49,WORN,34.150,1384
08:18:54,WORN,34.150,1409
08:18:59,WORN,34.150,1399
08:19:04,WORN,34.150,1409
08:19:09,WORN,34.150,1425
08:19:14,WORN,34.150,1423
08:19:14,WORN,34.170,1423
08:19:19,WORN,34.170,1430
08:19:24,WORN,34.170,1433
08:19:34,WORN,34.170,1460
08:19:34,WORN,34.170,1473
08:19:39,WORN,34.170,1485
08:19:44,WORN,34.170,1502
08:19:45,WORN,34.220,1502
08:19:49,WORN,34.220,1502
08:19:54,WORN,34.220,1522
08:19:59,WORN,34.220,1323
08:20:04,WORN,34.220,1399
08:20:09,WORN,34.220,1406
08:20:14,WORN,34.220,1416
08:20:14,WORN,34.270,1416
08:20:19,WORN,34.270,1426
08:20:24,WORN,34.270,1441
08:20:29,WORN,34.270,1452
08:20:34,WORN,34.270,1467
08:20:39,WORN,34.270,1482
08:20:44,WORN,34.270,1493
08:20:45,WORN,34.290,1493
08:20:49,WORN,34.290,1502
08:20:54,WORN,34.290,1511
08:21:00,WORN,34.290,1519
08:21:04,WORN,34.290,1519
08:21:09,WORN,34.290,1520
08:21:13,WORN,34.290,1529
08:21:15,WORN,34.330,1529
08:21:19,WORN,34.330,1536
08:21:24,WORN,34.330,1540
08:21:28,WORN,34.330,1547
08:21:34,WORN,34.330,1550
08:21:39,WORN,34.330,1553
08:21:43,WORN,34.330,1509
08:21:45,WORN,34.340,1509
08:21:49,WORN,34.340,1536
08:21:54,WORN,34.340,1563
08:21:58,WORN,34.340,1572
08:22:03,WORN,34.340,1577
08:22:09,WORN,34.340,1584
08:22:13,WORN,34.340,1589
08:22:15,WORN,34.380,1589
08:22:18,WORN,34.380,1595
08:22:24,WORN,34.380,1603
08:22:28,WORN,34.380,1607
08:22:33,WORN,34.380,1610
08:22:39,WORN,34.380,1613
08:22:43,WORN,34.380,1612
08:22:45,WORN,34.380,1612
08:22:48,WORN,34.380,1618
08:22:53,WORN,34.380,1617
08:22:58,WORN,34.380,1625
08:23:03,WORN,34.380,1634
08:23:08,WORN,34.380,1634
08:23:13,WORN,34.380,1642
08:23:15,WORN,34.400,1642
08:23:18,WORN,34.400,1659
08:23:23,WORN,34.400,1670
08:23:28,WORN,34.400,1680
08:23:33,WORN,34.400,1687
08:23:38,WORN,34.400,1692
08:23:43,WORN,34.400,1694
08:23:45,WORN,34.410,1694
08:23:48,WORN,34.410,1696
08:23:53,WORN,34.410,1700
08:23:58,WORN,34.410,1707
08:24:03,WORN,34.410,1691
08:24:08,WORN,34.410,2185
08:24:13,WORN,34.410,1354
08:24:15,WORN,34.470,1354
08:24:18,WORN,34.470,1325
08:24:23,WORN,34.470,1208
08:24:28,WORN,34.470,1224
08:24:33,WORN,34.470,1248
08:24:38,WORN,34.470,1262
08:24:43,WORN,34.470,1267
08:24:45,WORN,34.470,1267
08:24:48,WORN,34.470,1244
08:24:53,WORN,34.470,1249
08:24:58,WORN,34.470,1204
08:25:03,WORN,34.470,1212
08:25:08,WORN,34.470,1224
08:25:13,WORN,34.470,1233
08:25:16,WORN,34.490,1233
08:25:18,WORN,34.490,1238
08:25:22,WORN,34.490,1241
08:25:28,WORN,34.490,1243
08:25:33,WORN,34.490,1246
08:25:37,WORN,34.490,1224
08:25:43,WORN,34.490,1233
08:25:46,WORN,34.480,1233
08:25:48,WORN,34.480,1241
08:25:52,WORN,34.480,1246
08:25:58,WORN,34.480,1257
08:26:03,WORN,34.480,1265
08:26:07,WORN,34.480,1273
08:26:13,WORN,34.480,1280
08:26:16,WORN,34.470,1280
08:26:18,WORN,34.470,1288
08:26:22,WORN,34.470,1295
08:26:27,WORN,34.470,1301
08:26:33,WORN,34.470,1306
08:26:37,WORN,34.470,1314
08:26:42,WORN,34.470,1321
08:26:46,WORN,34.470,1321
08:26:48,WORN,34.470,1329
08:26:52,WORN,34.470,1339
08:26:57,WORN,34.470,1347
08:27:03,WORN,34.470,1358
08:27:07,WORN,34.470,1362
08:27:13,WORN,34.470,1370
08:27:16,WORN,34.490,1370
08:27:17,WORN,34.490,1378
08:27:22,WORN,34.490,1384
08:27:27,WORN,34.490,1389
08:27:32,WORN,34.490,1395
08:27:37,WORN,34.490,1399
08:27:42,WORN,34.490,1406
08:27:46,WORN,34.490,1406
08:27:47,WORN,34.490,1410
08:27:52,WORN,34.490,1416
08:27:57,WORN,34.490,1422
08:28:02,WORN,34.490,1422
08:28:07,WORN,34.490,1425
08:28:12,WORN,34.490,1429
08:28:16,WORN,34.480,1429
08:28:17,WORN,34.480,1432
08:28:22,WORN,34.480,1438
08:28:27,WORN,34.480,1443
08:28:32,WORN,34.480,1448
08:28:37,WORN,34.480,1449
08:28:42,WORN,34.480,1455
08:28:46,WORN,34.490,1455
08:28:47,WORN,34.490,1460
08:28:52,WORN,34.490,1464
