asfafs
Time Stamp,Band Contact,Skin Temperature,Resistivity(Kohms)
06:41:53,WORN,35.300,608
06:41:54,WORN,35.300,608
06:41:59,WORN,35.300,608
06:42:04,WORN,35.300,609
06:42:09,WORN,35.300,611
06:42:14,WORN,35.300,610
06:42:19,WORN,35.300,611
06:42:23,WORN,35.300,611
06:42:24,WORN,35.300,612
06:42:28,WORN,35.300,586
06:42:33,WORN,35.300,592
06:42:38,WORN,35.300,568
06:42:43,WORN,35.300,585
06:42:48,WORN,35.300,582
06:42:53,WORN,35.330,582
06:42:53,WORN,35.330,582
06:42:58,WORN,35.330,589
06:43:03,WORN,35.330,569
06:43:08,WORN,35.330,568
06:43:13,WORN,35.330,572
06:43:18,WORN,35.330,582
06:43:23,WORN,35.330,582
06:43:23,WORN,35.330,588
06:43:28,WORN,35.330,534
06:43:33,WORN,35.330,543
06:43:38,WORN,35.330,517
06:43:43,WORN,35.330,536
06:43:48,WORN,35.330,544
06:43:53,WORN,35.340,544
06:43:53,WORN,35.340,553
06:43:58,WORN,35.340,558
06:44:03,WORN,35.340,560
06:44:08,WORN,35.340,563
06:44:13,WORN,35.340,558
06:44:18,WORN,35.340,565
06:44:23,WORN,35.340,565
06:44:23,WORN,35.340,565
06:44:28,WORN,35.340,567
06:44:33,WORN,35.340,568
06:44:38,WORN,35.340,572
06:44:43,WORN,35.340,575
06:44:48,WORN,35.340,576
06:44:53,WORN,35.340,575
06:44:53,WORN,35.330,575
06:44:58,WORN,35.330,578
06:45:03,WORN,35.330,580
06:45:08,WORN,35.330,582
06:45:13,WORN,35.330,583
06:45:18,WORN,35.330,585
06:45:23,WORN,35.330,586
06:45:23,WORN,35.330,586
06:45:28,WORN,35.330,588
06:45:33,WORN,35.330,590
06:45:38,WORN,35.330,591
06:45:43,WORN,35.330,592
06:45:48,WORN,35.330,593
06:45:53,WORN,35.330,595
06:45:53,WORN,35.330,595
06:45:58,WORN,35.330,596
06:46:03,WORN,35.330,594
06:46:08,WORN,35.330,596
06:46:13,WORN,35.330,597
06:46:18,WORN,35.330,590
06:46:23,WORN,35.330,560
06:46:23,WORN,35.330,560
06:46:28,WORN,35.330,569
06:46:32,WORN,35.330,574
06:46:37,WORN,35.330,579
06:46:42,WORN,35.330,579
06:46:47,WORN,35.330,576
06:46:52,WORN,35.330,569
06:46:54,WORN,35.340,569
06:46:57,WORN,35.340,571
06:47:02,WORN,35.340,575
06:47:07,WORN,35.340,559
06:47:12,WORN,35.340,572
06:47:17,WORN,35.340,574
06:47:22,WORN,35.340,574
06:47:24,WORN,35.340,574
06:47:27,WORN,35.340,579
06:47:32,WORN,35.340,580
06:47:37,WORN,35.340,574
06:47:42,WORN,35.340,506
06:47:47,WORN,35.340,503
06:47:52,WORN,35.340,493
06:47:54,WORN,35.350,493
06:47:57,WORN,35.350,485
06:48:02,WORN,35.350,500
06:48:07,WORN,35.350,504
06:48:12,WORN,35.350,469
06:48:17,WORN,35.350,420
06:48:22,WORN,35.350,417
06:48:24,WORN,35.350,417
06:48:27,WORN,35.350,438
06:48:32,WORN,35.350,432
06:48:37,WORN,35.350,444
06:48:42,WORN,35.350,423
06:48:47,WORN,35.350,439
06:48:52,WORN,35.350,447
06:48:54,WORN,35.370,447
06:48:57,WORN,35.370,445
06:49:02,WORN,35.370,445
06:49:07,WORN,35.370,410
06:49:12,WORN,35.370,433
06:49:17,WORN,35.370,443
06:49:22,WORN,35.370,441
06:49:24,WORN,35.380,441
06:49:27,WORN,35.380,444
06:49:32,WORN,35.380,423
06:49:37,WORN,35.380,411
06:49:42,WORN,35.380,424
06:49:47,WORN,35.380,434
06:49:52,WORN,35.380,418
06:49:54,WORN,35.370,418
06:49:57,WORN,35.370,421
06:50:02,WORN,35.370,424
06:50:07,WORN,35.370,410
06:50:12,WORN,35.370,411
06:50:17,WORN,35.370,413
06:50:22,WORN,35.370,415
06:50:24,WORN,35.260,415
06:50:27,WORN,35.260,417
06:50:32,WORN,35.260,419
06:50:37,WORN,35.260,422
06:50:42,WORN,35.260,425
06:50:46,WORN,35.260,428
06:50:51,WORN,35.260,430
06:50:54,WORN,35.210,430
06:50:56,WORN,35.210,431
06:51:01,WORN,35.210,433
06:51:06,WORN,35.210,433
06:51:11,WORN,35.210,436
06:51:16,WORN,35.210,383
06:51:21,WORN,35.210,346
06:51:24,WORN,35.200,346
06:51:26,WORN,35.200,359
06:51:31,WORN,35.200,376
06:51:36,WORN,35.200,382
06:51:41,WORN,35.200,386
06:51:46,WORN,35.200,375
06:51:51,WORN,35.200,378
06:51:54,WORN,35.210,378
06:51:56,WORN,35.210,381
06:52:01,WORN,35.210,380
06:52:06,WORN,35.210,350
06:52:11,WORN,35.210,364
06:52:16,WORN,35.210,363
06:52:21,WORN,35.210,388
06:52:24,WORN,35.190,388
06:52:26,WORN,35.190,336
06:52:31,WORN,35.190,337
06:52:36,WORN,35.190,343
06:52:41,WORN,35.190,345
06:52:46,WORN,35.190,347
06:52:51,WORN,35.190,351
06:52:55,WORN,35.150,351
06:52:56,WORN,35.150,353
06:53:01,WORN,35.150,354
06:53:06,WORN,35.150,356
06:53:11,WORN,35.150,359
06:53:16,WORN,35.150,360
06:53:21,WORN,35.150,362
06:53:25,WORN,35.160,362
06:53:26,WORN,35.160,363
06:53:31,WORN,35.160,364
06:53:36,WORN,35.160,358
06:53:41,WORN,35.160,363
06:53:46,WORN,35.160,365
06:53:51,WORN,35.160,367
06:53:55,WORN,35.180,367
06:53:56,WORN,35.180,368
06:54:01,WORN,35.180,370
06:54:06,WORN,35.180,371
06:54:11,WORN,35.180,372
06:54:16,WORN,35.180,374
06:54:21,WORN,35.180,375
06:54:25,WORN,35.220,375
06:54:26,WORN,35.220,376
06:54:31,WORN,35.220,377
06:54:36,WORN,35.220,378
06:54:41,WORN,35.220,376
06:54:46,WORN,35.220,379
06:54:51,WORN,35.220,380
06:54:55,WORN,35.250,380
06:54:56,WORN,35.250,381
06:55:00,WORN,35.250,377
06:55:05,WORN,35.250,343
